TimeStamp,Intensity_Left,Pupil_Diameter_Left,Intensity_Right,Pupil_Diameter_Right,GazeOrigin.x,GazeOrigin.y,GazeOrigin.z,GazeDirection.x,GazeDirection.y,GazeDirection.z
52.085686,1.0,2.737671,0.0,2.984497,2.156281,1.03273,-31.637268,-0.005081,-0.010208,0.999924
52.093685,1.0,2.737671,0.0,2.984497,2.156281,1.03273,-31.637268,-0.005081,-0.010208,0.999924
52.101685,1.0,2.750122,0.0,2.986755,2.409958,1.039566,-31.641098,-0.005508,-0.011093,0.999908
52.109684,1.0,2.782791,0.0,3.007767,2.384369,1.039154,-31.638046,-0.005264,-0.011108,0.999924
52.117683,1.0,2.782791,0.0,3.007767,2.384369,1.039154,-31.638046,-0.005264,-0.011108,0.999924
52.125683,1.0,2.782791,0.0,3.007767,2.384369,1.039154,-31.638046,-0.005264,-0.011108,0.999924
52.133682,1.0,2.785233,0.0,3.019791,2.127548,1.031296,-31.624619,-0.005569,-0.010452,0.999924
52.141682,1.0,2.782867,0.0,3.020233,2.003845,1.026642,-31.617081,-0.005051,-0.010254,0.999924
52.149681,1.0,2.782867,0.0,3.020233,2.003845,1.026642,-31.617081,-0.005051,-0.010254,0.999924
52.157681,1.0,2.782867,0.0,3.020233,2.003845,1.026642,-31.617081,-0.005051,-0.010254,0.999924
52.16568,1.0,2.795456,0.0,3.020737,1.552216,1.013062,-31.595261,-0.00676,-0.009064,0.999924
52.173679,1.0,2.805222,0.0,3.02803,1.26329,1.005142,-31.584305,-0.007355,-0.008621,0.999924
52.181679,1.0,2.805222,0.0,3.02803,1.26329,1.005142,-31.584305,-0.007355,-0.008621,0.999924
52.189678,1.0,2.803589,0.0,3.020432,2.81813,1.067093,-31.675476,-0.006866,-0.009811,0.999924
52.197678,1.0,2.803589,0.0,3.020432,2.81813,1.067093,-31.675476,-0.006866,-0.009811,0.999924
52.205677,1.0,2.805008,0.0,3.023056,6.851273,1.193176,-31.844101,-0.006378,-0.009613,0.999924
52.213676,1.0,2.805008,0.0,3.023056,6.851273,1.193176,-31.844101,-0.006378,-0.009613,0.999924
52.221676,1.0,2.815155,0.0,3.022995,9.06691,1.260712,-31.932892,-0.006256,-0.009247,0.999924
52.229675,1.0,2.805008,0.0,3.023499,8.913254,1.256332,-31.927444,-0.006226,-0.00882,0.999939
52.237675,1.0,2.805008,0.0,3.023499,8.913254,1.256332,-31.927444,-0.006226,-0.00882,0.999939
52.245674,1.0,2.805008,0.0,3.023499,8.913254,1.256332,-31.927444,-0.006226,-0.00882,0.999939
52.253674,1.0,2.815201,0.0,3.020874,6.007339,1.167297,-31.810944,-0.006531,-0.00882,0.999939
52.261673,1.0,2.81546,0.0,3.020706,2.540482,1.061707,-31.672806,-0.006973,-0.009003,0.999924
52.269672,1.0,2.81546,0.0,3.020706,2.540482,1.061707,-31.672806,-0.006973,-0.009003,0.999924
52.277672,1.0,2.81546,0.0,3.020706,2.540482,1.061707,-31.672806,-0.006973,-0.009003,0.999924
52.285671,1.0,2.806763,0.0,3.019913,2.138153,1.049591,-31.658325,-0.005981,-0.009842,0.999924
52.293671,1.0,2.806763,0.0,3.019913,2.138153,1.049591,-31.658325,-0.005981,-0.009842,0.999924
52.30167,1.0,2.807007,0.0,3.019714,2.192093,1.050049,-31.664703,-0.005844,-0.009369,0.999939
52.309669,1.0,2.809189,0.0,3.016602,2.018494,1.043259,-31.664627,-0.006012,-0.009811,0.999924
52.317669,1.0,2.809189,0.0,3.016602,2.018494,1.043259,-31.664627,-0.006012,-0.009811,0.999924
52.325668,1.0,2.809189,0.0,3.016602,2.018494,1.043259,-31.664627,-0.006012,-0.009811,0.999924
52.333668,1.0,2.777298,0.0,3.014404,2.066406,1.044296,-31.670715,-0.005142,-0.009644,0.999939
52.341667,1.0,2.770401,0.0,3.014328,2.124573,1.047485,-31.676315,-0.005188,-0.009186,0.999939
52.349667,1.0,2.770401,0.0,3.014328,2.124573,1.047485,-31.676315,-0.005188,-0.009186,0.999939
52.357666,1.0,2.748703,0.0,3.010803,2.228027,1.050629,-31.681885,-0.004166,-0.009109,0.999939
52.365665,1.0,2.748703,0.0,3.010803,2.228027,1.050629,-31.681885,-0.004166,-0.009109,0.999939
52.373665,1.0,2.748611,0.0,2.994812,2.259079,1.050919,-31.68309,-0.004059,-0.008865,0.999939
52.381664,1.0,2.748611,0.0,2.994812,2.259079,1.050919,-31.68309,-0.004059,-0.008865,0.999939
52.389664,1.0,2.741501,0.0,2.98558,2.04451,1.043182,-31.674561,-0.00412,-0.008408,0.999954
52.397663,1.0,2.741501,0.0,2.98558,2.04451,1.043182,-31.674561,-0.00412,-0.008408,0.999954
52.405663,1.0,2.741699,0.0,2.977783,5.115997,1.126205,-31.768356,-0.003876,-0.00647,0.999969
52.413662,1.0,2.741699,0.0,2.977783,5.115997,1.126205,-31.768356,-0.003876,-0.00647,0.999969
52.421661,1.0,2.739029,0.0,2.975189,8.37114,1.224274,-31.886948,-0.004166,-0.006561,0.999969
52.429661,1.0,2.739029,0.0,2.975189,8.37114,1.224274,-31.886948,-0.004166,-0.006561,0.999969
52.43766,1.0,2.733856,0.0,2.967758,8.85939,1.238556,-31.903275,-0.004379,-0.006592,0.999954
52.44566,1.0,2.711563,0.0,2.975464,7.401886,1.190002,-31.839157,-0.004318,-0.00621,0.999969
52.453659,1.0,2.711563,0.0,2.975464,7.401886,1.190002,-31.839157,-0.004318,-0.00621,0.999969
52.461658,1.0,2.711563,0.0,2.975464,7.401886,1.190002,-31.839157,-0.004318,-0.00621,0.999969
52.469658,1.0,2.706085,0.0,2.969452,4.092926,1.086472,-31.700577,-0.004425,-0.005249,0.999969
52.477657,1.0,2.711884,0.0,2.968216,2.032837,1.021286,-31.614899,-0.004654,-0.005539,0.999969
52.485657,1.0,2.711884,0.0,2.968216,2.032837,1.021286,-31.614899,-0.004654,-0.005539,0.999969
52.493656,1.0,2.711884,0.0,2.968216,2.032837,1.021286,-31.614899,-0.004654,-0.005539,0.999969
52.501656,1.0,2.704376,0.0,2.96756,1.594513,1.007721,-31.596008,-0.004822,-0.005646,0.999969
52.509655,1.0,2.704376,0.0,2.96756,1.594513,1.007721,-31.596008,-0.004822,-0.005646,0.999969
52.517654,1.0,2.695862,0.0,2.966171,1.597672,1.008469,-31.601654,-0.004425,-0.006821,0.999954
52.525654,1.0,2.704025,0.0,2.96637,1.73642,1.012604,-31.607269,-0.004944,-0.006729,0.999954
52.533653,1.0,2.704025,0.0,2.96637,1.73642,1.012604,-31.607269,-0.004944,-0.006729,0.999954
52.541653,1.0,2.704025,0.0,2.96637,1.73642,1.012604,-31.607269,-0.004944,-0.006729,0.999954
52.549652,1.0,2.704208,0.0,2.966141,1.796387,1.014603,-31.607498,-0.004837,-0.006912,0.999954
52.557652,1.0,2.71312,0.0,2.970657,2.135666,1.02504,-31.62326,-0.004395,-0.006454,0.999969
52.565651,1.0,2.71312,0.0,2.970657,2.135666,1.02504,-31.62326,-0.004395,-0.006454,0.999969
52.57365,1.0,2.729736,0.0,2.970551,2.3582,1.032104,-31.638916,-0.004349,-0.005951,0.999969
52.58165,1.0,2.729736,0.0,2.970551,2.3582,1.032104,-31.638916,-0.004349,-0.005951,0.999969
52.589649,1.0,2.739609,0.0,2.989258,2.640594,1.041061,-31.653122,-0.005051,-0.006271,0.999954
52.597649,1.0,2.739609,0.0,2.989258,2.640594,1.041061,-31.653122,-0.005051,-0.006271,0.999954
52.605648,1.0,2.740707,0.0,2.99939,2.740219,1.044907,-31.661057,-0.004913,-0.006653,0.999954
52.613647,1.0,2.740707,0.0,2.99939,2.740219,1.044907,-31.661057,-0.004913,-0.006653,0.999954
52.621647,1.0,2.7659,0.0,3.005219,2.35704,1.033249,-31.650757,-0.00563,-0.006393,0.999954
52.629646,1.0,2.7659,0.0,3.005219,2.35704,1.033249,-31.650757,-0.00563,-0.006393,0.999954
52.637646,1.0,2.765625,0.0,3.005402,2.014359,1.023926,-31.639954,-0.005676,-0.006943,0.999954
52.645645,1.0,2.765625,0.0,3.005402,2.014359,1.023926,-31.639954,-0.005676,-0.006943,0.999954
52.653645,1.0,2.765656,0.0,3.005157,1.663895,1.013351,-31.623199,-0.005692,-0.007294,0.999954
52.661644,1.0,2.765656,0.0,3.005157,1.663895,1.013351,-31.623199,-0.005692,-0.007294,0.999954
52.669643,1.0,2.765625,0.0,3.010056,1.99733,1.024399,-31.641983,-0.005981,-0.007141,0.999954
52.677643,1.0,2.780289,0.0,3.005142,2.231171,1.032516,-31.655472,-0.008011,-0.007858,0.999924
52.685642,1.0,2.780289,0.0,3.005142,2.231171,1.032516,-31.655472,-0.008011,-0.007858,0.999924
52.693642,1.0,2.780289,0.0,3.005142,2.231171,1.032516,-31.655472,-0.008011,-0.007858,0.999924
52.701641,1.0,2.815445,0.0,3.005646,2.286682,1.034454,-31.65918,-0.007889,-0.007126,0.999939
52.709641,1.0,2.815445,0.0,3.005646,2.286682,1.034454,-31.65918,-0.007889,-0.007126,0.999939
52.71764,1.0,2.876373,0.0,3.019119,2.242416,1.0345,-31.65741,-0.007782,-0.007629,0.999939
52.725639,1.0,2.876175,0.0,3.019348,2.211655,1.034103,-31.656387,-0.007736,-0.007813,0.999939
52.733639,1.0,2.876175,0.0,3.019348,2.211655,1.034103,-31.656387,-0.007736,-0.007813,0.999939
52.741638,1.0,2.876175,0.0,3.019348,2.211655,1.034103,-31.656387,-0.007736,-0.007813,0.999939
52.749638,1.0,2.885712,0.0,3.019104,2.208389,1.034012,-31.657898,-0.007782,-0.007675,0.999939
52.757637,1.0,2.893707,0.0,3.032028,2.098785,1.032135,-31.654434,-0.008011,-0.00882,0.999924
52.765636,1.0,2.893707,0.0,3.032028,2.098785,1.032135,-31.654434,-0.008011,-0.00882,0.999924
52.773636,1.0,2.893677,0.0,3.034424,4.846237,1.126495,-31.791382,-0.008408,-0.008713,0.999924
52.781635,1.0,2.893677,0.0,3.034424,4.846237,1.126495,-31.791382,-0.008408,-0.008713,0.999924
52.789635,1.0,2.897476,0.0,3.034256,7.437775,1.206757,-31.897324,-0.00827,-0.00885,0.999924
52.797634,1.0,2.897476,0.0,3.034256,7.437775,1.206757,-31.897324,-0.00827,-0.00885,0.999924
52.805634,1.0,2.897751,0.0,3.041992,7.268585,1.200241,-31.885574,-0.00827,-0.008469,0.999924
52.813633,1.0,2.897751,0.0,3.041992,7.268585,1.200241,-31.885574,-0.00827,-0.008469,0.999924
52.821632,1.0,2.898148,0.0,3.041916,4.476425,1.115479,-31.774109,-0.008194,-0.009216,0.999924
52.829632,1.0,2.898148,0.0,3.041916,4.476425,1.115479,-31.774109,-0.008194,-0.009216,0.999924
52.837631,1.0,2.898819,0.0,3.033936,2.75119,1.063644,-31.707901,-0.008499,-0.009308,0.999908
52.845631,1.0,2.899399,0.0,3.033981,1.293686,1.019043,-31.64856,-0.008713,-0.008423,0.999924
52.85363,1.0,2.899399,0.0,3.033981,1.293686,1.019043,-31.64856,-0.008713,-0.008423,0.999924
52.861629,1.0,2.899399,0.0,3.033981,1.293686,1.019043,-31.64856,-0.008713,-0.008423,0.999924
52.869629,1.0,2.894516,0.0,3.032516,1.52742,1.025024,-31.655396,-0.008224,-0.007843,0.999924
52.877628,1.0,2.891479,0.0,3.014435,2.084808,1.044342,-31.679718,-0.008453,-0.008316,0.999924
52.885628,1.0,2.891479,0.0,3.014435,2.084808,1.044342,-31.679718,-0.008453,-0.008316,0.999924
52.893627,1.0,2.891479,0.0,3.014435,2.084808,1.044342,-31.679718,-0.008453,-0.008316,0.999924
52.901627,1.0,2.891281,0.0,3.013626,2.031235,1.043686,-31.678329,-0.008118,-0.008499,0.999924
52.909626,1.0,2.891281,0.0,3.013626,2.031235,1.043686,-31.678329,-0.008118,-0.008499,0.999924
52.917625,1.0,2.868103,0.0,3.013733,2.043472,1.044174,-31.678268,-0.008118,-0.008514,0.999924
52.925625,1.0,2.834595,0.0,3.008041,2.042419,1.046539,-31.682236,-0.007675,-0.00882,0.999924
52.933624,1.0,2.834595,0.0,3.008041,2.042419,1.046539,-31.682236,-0.007675,-0.00882,0.999924
52.941624,1.0,2.834595,0.0,3.008041,2.042419,1.046539,-31.682236,-0.007675,-0.00882,0.999924
52.949623,1.0,2.8246,0.0,2.994614,1.023529,1.017593,-31.652008,-0.006882,-0.008621,0.999939
52.957623,1.0,2.810654,0.0,2.985443,0.456955,1.00145,-31.631699,-0.006058,-0.008926,0.999939
52.965622,1.0,2.810654,0.0,2.985443,0.456955,1.00145,-31.631699,-0.006058,-0.008926,0.999939
52.973621,1.0,2.810226,0.0,2.983307,0.123672,0.991943,-31.621368,-0.005585,-0.008835,0.999939
52.981621,1.0,2.810226,0.0,2.983307,0.123672,0.991943,-31.621368,-0.005585,-0.008835,0.999939
52.98962,1.0,2.810074,0.0,2.969269,0.532288,1.003952,-31.637009,-0.005707,-0.009262,0.999939
52.99762,1.0,2.810074,0.0,2.969269,0.532288,1.003952,-31.637009,-0.005707,-0.009262,0.999939
53.005619,0.0,2.803543,0.16,2.944473,2.18248,1.043198,-31.681473,-0.005615,-0.007431,0.999954
53.013618,0.0,2.803543,0.16,2.944473,2.18248,1.043198,-31.681473,-0.005615,-0.007431,0.999954
53.021618,0.0,2.792343,0.16,2.940125,4.879791,1.124603,-31.784943,-0.004623,-0.00824,0.999954
53.029617,0.0,2.792343,0.16,2.940125,4.879791,1.124603,-31.784943,-0.004623,-0.00824,0.999954
53.037617,0.0,2.783859,0.16,2.934952,5.690735,1.14917,-31.817322,-0.005127,-0.007462,0.999954
53.045616,0.0,2.764359,0.16,2.925354,5.796829,1.151108,-31.821518,-0.005417,-0.007492,0.999954
53.053616,0.0,2.764359,0.16,2.925354,5.796829,1.151108,-31.821518,-0.005417,-0.007492,0.999954
53.061615,0.0,2.764359,0.16,2.925354,5.796829,1.151108,-31.821518,-0.005417,-0.007492,0.999954
53.069614,0.0,2.740234,0.16,2.882721,4.176346,1.101273,-31.757401,-0.005524,-0.008911,0.999939
53.077614,0.0,2.739655,0.16,2.859802,1.960785,1.031387,-31.671417,-0.005463,-0.008636,0.999939
53.085613,0.0,2.739655,0.16,2.859802,1.960785,1.031387,-31.671417,-0.005463,-0.008636,0.999939
53.093613,0.0,2.739655,0.16,2.859802,1.960785,1.031387,-31.671417,-0.005463,-0.008636,0.999939
53.101612,0.0,2.731339,0.16,2.8358,1.901962,1.0289,-31.669037,-0.005341,-0.008347,0.999939
53.109612,0.0,2.731339,0.16,2.8358,1.901962,1.0289,-31.669037,-0.005341,-0.008347,0.999939
53.117611,0.0,2.700974,0.16,2.834045,1.483109,1.016098,-31.663193,-0.004486,-0.007843,0.999954
53.12561,0.0,2.697388,0.16,2.834244,0.928986,0.999084,-31.640808,-0.004028,-0.007736,0.999954
53.13361,0.0,2.697388,0.16,2.834244,0.928986,0.999084,-31.640808,-0.004028,-0.007736,0.999954
53.141609,0.0,2.695419,0.16,2.813644,0.226669,0.977509,-31.612427,-0.003876,-0.007126,0.999954
53.149609,0.0,2.695419,0.16,2.813644,0.226669,0.977509,-31.612427,-0.003876,-0.007126,0.999954
53.157608,0.0,2.664658,0.16,2.805222,0.236755,0.98909,-31.62085,-0.004303,-0.006683,0.999954
53.165607,0.0,2.664658,0.16,2.805222,0.236755,0.98909,-31.62085,-0.004303,-0.006683,0.999954
53.173607,0.0,2.549316,0.16,2.786407,-28.495819,0.175049,-30.535263,-0.011307,-0.007202,0.999908
53.181606,0.0,2.549316,0.16,2.786407,-28.495819,0.175049,-30.535263,-0.011307,-0.007202,0.999908
53.189606,0.0,2.561935,0.16,2.725128,-29.58992,0.111359,-30.245544,-0.001205,-0.006378,0.999969
53.197605,0.0,2.561935,0.16,2.725128,-29.58992,0.111359,-30.245544,-0.001205,-0.006378,0.999969
53.205605,0.0,2.635284,0.16,2.761017,-28.446976,0.163498,-30.379059,-0.000793,0.001312,0.999985
53.213604,0.0,2.635284,0.16,2.761017,-28.446976,0.163498,-30.379059,-0.000793,0.001312,0.999985
53.221603,0.0,2.627441,0.16,2.646164,-29.674393,0.136765,-30.460342,-0.003555,-0.002365,0.999985
53.229603,0.0,2.627441,0.16,2.646164,-29.674393,0.136765,-30.460342,-0.003555,-0.002365,0.999985
53.237602,0.0,2.557709,0.16,2.698502,-29.438187,0.176544,-30.587875,-0.001862,0.001022,0.999985
53.245602,0.0,2.624451,0.16,2.697632,-29.235062,0.149353,-30.510651,-0.000443,0.001877,0.999985
53.253601,0.0,2.624451,0.16,2.697632,-29.235062,0.149353,-30.510651,-0.000443,0.001877,0.999985
53.2616,0.0,2.624451,0.16,2.697632,-29.235062,0.149353,-30.510651,-0.000443,0.001877,0.999985
53.2696,0.0,2.652557,0.16,2.716171,-28.481949,0.183365,-30.582367,-0.000702,-0.000946,0.999985
53.277599,0.0,2.579529,0.16,2.735733,-29.772034,0.144104,-30.540146,-0.001419,-0.001877,0.999985
53.285599,0.0,2.579529,0.16,2.735733,-29.772034,0.144104,-30.540146,-0.001419,-0.001877,0.999985
53.293598,0.0,2.565292,0.16,2.727631,-30.176636,0.130478,-30.515656,-0.00177,-0.000534,0.999985
53.301598,0.0,2.565292,0.16,2.727631,-30.176636,0.130478,-30.515656,-0.00177,-0.000534,0.999985
53.309597,0.0,2.565292,0.16,2.727631,-30.176636,0.130478,-30.515656,-0.00177,-0.000534,0.999985
53.317596,0.0,2.549759,0.16,2.72551,-27.347015,0.212967,-30.644318,-0.001251,-0.000092,0.999985
53.325596,0.0,2.542969,0.16,2.725983,-28.35762,0.169907,-30.599686,-0.001236,0.00209,0.999985
53.333595,0.0,2.542969,0.16,2.725983,-28.35762,0.169907,-30.599686,-0.001236,0.00209,0.999985
53.341595,0.0,2.511475,0.16,2.708191,-26.622833,0.217667,-30.664398,0.000244,0.003586,0.999985
53.349594,0.0,2.479279,0.16,2.694839,-26.242203,0.228119,-30.6763,-0.000748,0.00354,0.999985
53.357594,0.0,2.479279,0.16,2.694839,-26.242203,0.228119,-30.6763,-0.000748,0.00354,0.999985
53.365593,0.0,2.463303,0.16,2.644165,-28.000702,0.16954,-30.602798,-0.004196,0.003418,0.999985
53.373592,0.0,2.463303,0.16,2.644165,-28.000702,0.16954,-30.602798,-0.004196,0.003418,0.999985
53.381592,0.0,2.463303,0.16,2.644165,-28.000702,0.16954,-30.602798,-0.004196,0.003418,0.999985
53.389591,0.0,2.457504,0.16,2.522705,-24.572342,0.270569,-30.731445,-0.004684,0.002914,0.999985
53.397591,0.0,2.457504,0.16,2.522705,-24.572342,0.270569,-30.731445,-0.004684,0.002914,0.999985
53.40559,0.0,2.427368,0.16,2.505646,-13.013992,0.622833,-31.1418,-0.004242,0.001175,0.999985
53.413589,0.0,2.427368,0.16,2.505646,-13.013992,0.622833,-31.1418,-0.004242,0.001175,0.999985
53.421589,0.0,2.373917,0.16,2.446945,-7.448959,0.772095,-31.307724,-0.005615,0.001907,0.999969
53.429588,0.0,2.373917,0.16,2.446945,-7.448959,0.772095,-31.307724,-0.005615,0.001907,0.999969
53.437588,0.0,2.364624,0.16,2.425064,-9.25975,0.714005,-31.218384,-0.006042,0.000305,0.999969
53.445587,0.0,2.312225,0.16,2.421219,-28.62233,0.111221,-30.469406,-0.007599,-0.000793,0.999969
53.453587,0.0,2.312225,0.16,2.421219,-28.62233,0.111221,-30.469406,-0.007599,-0.000793,0.999969
53.461586,0.0,2.312225,0.16,2.421219,-28.62233,0.111221,-30.469406,-0.007599,-0.000793,0.999969
53.469585,0.0,2.310837,0.16,2.356186,-30.310516,0.062149,-30.414185,-0.006638,-0.003922,0.999969
53.477585,0.0,2.307434,0.16,2.34314,-30.243958,0.059937,-30.399155,-0.006302,-0.004227,0.999969
53.485584,0.0,2.307434,0.16,2.34314,-30.243958,0.059937,-30.399155,-0.006302,-0.004227,0.999969
53.493584,0.0,2.307434,0.16,2.34314,-30.243958,0.059937,-30.399155,-0.006302,-0.004227,0.999969
53.501583,0.0,2.27951,0.16,2.337753,-26.796371,0.156448,-30.515488,-0.006332,-0.002167,0.999969
53.509583,0.0,2.264465,0.16,2.320465,1.37117,0.959732,-31.403748,-0.003174,0.005112,0.999969
53.517582,0.0,2.246674,0.16,2.318558,2.709122,0.995331,-31.443039,-0.00235,0.00589,0.999969
53.525581,0.0,2.246674,0.16,2.318558,2.709122,0.995331,-31.443039,-0.00235,0.00589,0.999969
53.533581,0.0,2.225998,0.16,2.296173,3.046967,1.00499,-31.454376,-0.000198,0.005569,0.999969
53.54158,0.0,2.225998,0.16,2.296173,3.046967,1.00499,-31.454376,-0.000198,0.005569,0.999969
53.54958,0.0,2.225998,0.16,2.296173,3.046967,1.00499,-31.454376,-0.000198,0.005569,0.999969
53.557579,0.0,2.224625,0.16,2.265564,2.650253,0.993317,-31.446564,0.000397,0.006088,0.999969
53.565578,0.0,2.224625,0.16,2.265564,2.650253,0.993317,-31.446564,0.000397,0.006088,0.999969
53.573578,0.0,2.214935,0.16,2.250748,2.327057,0.984039,-31.44165,0.000061,0.006287,0.999969
53.581577,0.0,2.214935,0.16,2.250748,2.327057,0.984039,-31.44165,0.000061,0.006287,0.999969
53.589577,0.0,2.182602,0.16,2.250763,1.781586,0.968369,-31.429688,-0.000153,0.00618,0.999969
53.597576,0.0,2.182602,0.16,2.250763,1.781586,0.968369,-31.429688,-0.000153,0.00618,0.999969
53.605576,0.0,2.179657,0.16,2.249802,1.390274,0.957504,-31.419281,-0.001007,0.006149,0.999969
53.613575,0.0,2.179657,0.16,2.249802,1.390274,0.957504,-31.419281,-0.001007,0.006149,0.999969
53.621574,0.0,2.162216,0.16,2.246307,1.063705,0.946701,-31.406723,0.000031,0.005493,0.999985
53.629574,0.0,2.162216,0.16,2.246307,1.063705,0.946701,-31.406723,0.000031,0.005493,0.999985
53.637573,0.0,2.160355,0.16,2.242889,1.131454,0.948624,-31.410172,-0.000458,0.005432,0.999985
53.645573,0.0,2.160355,0.16,2.242889,1.131454,0.948624,-31.410172,-0.000458,0.005432,0.999985
53.653572,0.0,2.150131,0.16,2.243011,0.797791,0.944153,-31.419296,0.0,0.005066,0.999985
53.661572,0.0,2.150131,0.16,2.243011,0.797791,0.944153,-31.419296,0.0,0.005066,0.999985
53.669571,0.0,2.13797,0.16,2.223282,-27.774399,0.122223,-30.490311,-0.006241,-0.001801,0.999969
53.67757,0.0,2.13797,0.16,2.223282,-27.774399,0.122223,-30.490311,-0.006241,-0.001801,0.999969
53.68557,0.0,2.133759,0.16,2.222153,-30.212173,0.047333,-30.393326,-0.006836,-0.004456,0.999954
53.693569,0.0,2.133759,0.16,2.222153,-30.212173,0.047333,-30.393326,-0.006836,-0.004456,0.999954
53.701569,0.0,2.119431,0.16,2.217911,-30.198441,0.047638,-30.392578,-0.007446,-0.004807,0.999954
53.709568,0.0,2.133652,0.16,2.208755,-27.432007,0.132935,-30.502655,-0.006592,-0.005081,0.999954
53.717567,0.0,2.133652,0.16,2.208755,-27.432007,0.132935,-30.502655,-0.006592,-0.005081,0.999954
53.725567,0.0,2.133652,0.16,2.208755,-27.432007,0.132935,-30.502655,-0.006592,-0.005081,0.999954
53.733566,0.0,2.133606,0.16,2.20874,-15.824234,0.489517,-30.958847,-0.005325,-0.002396,0.999969
53.741566,0.0,2.12796,0.16,2.205383,1.41394,1.020798,-31.638672,-0.003311,0.00119,0.999985
53.749565,0.0,2.12796,0.16,2.205383,1.41394,1.020798,-31.638672,-0.003311,0.00119,0.999985
53.757565,0.0,2.133438,0.16,2.205612,1.125931,1.011856,-31.630676,-0.003906,0.001389,0.999985
53.765564,0.0,2.133438,0.16,2.205612,1.125931,1.011856,-31.630676,-0.003906,0.001389,0.999985
53.773563,0.0,2.128067,0.16,2.200241,1.083481,1.008362,-31.62973,-0.003906,0.001709,0.999985
53.781563,0.0,2.128067,0.16,2.200241,1.083481,1.008362,-31.62973,-0.003906,0.001709,0.999985
53.789562,0.0,2.13504,0.16,2.205826,1.375641,1.015701,-31.638779,-0.003662,0.002396,0.999985
53.797562,0.0,2.13504,0.16,2.205826,1.375641,1.015701,-31.638779,-0.003662,0.002396,0.999985
53.805561,0.0,2.1362,0.16,2.221024,1.537216,1.019714,-31.64241,-0.003098,0.002167,0.999985
53.81356,0.0,2.1362,0.16,2.221024,1.537216,1.019714,-31.64241,-0.003098,0.002167,0.999985
53.82156,0.0,2.140762,0.16,2.221191,1.419312,1.015381,-31.635468,-0.002716,0.00264,0.999985
53.829559,0.0,2.137436,0.16,2.224792,1.93512,1.026291,-31.645645,-0.002762,0.003235,0.999985
53.837559,0.0,2.137436,0.16,2.224792,1.93512,1.026291,-31.645645,-0.002762,0.003235,0.999985
53.845558,0.0,2.137436,0.16,2.224792,1.93512,1.026291,-31.645645,-0.002762,0.003235,0.999985
53.853558,0.0,2.163177,0.16,2.226517,3.024857,1.057236,-31.687897,-0.003387,0.003555,0.999985
53.861557,0.0,2.174515,0.16,2.226563,3.755234,1.079056,-31.712631,-0.003647,0.003448,0.999985
53.869556,0.0,2.174515,0.16,2.226563,3.755234,1.079056,-31.712631,-0.003647,0.003448,0.999985
53.877556,0.0,2.174515,0.16,2.226563,3.755234,1.079056,-31.712631,-0.003647,0.003448,0.999985
53.885555,0.0,2.182281,0.16,2.246094,3.131409,1.058441,-31.687088,-0.003876,0.003738,0.999985
53.893555,0.0,2.182281,0.16,2.246094,3.131409,1.058441,-31.687088,-0.003876,0.003738,0.999985
53.901554,0.0,2.220474,0.16,2.253738,2.148514,1.025787,-31.647598,-0.004227,0.004013,0.999969
53.909554,0.0,2.224609,0.16,2.256622,1.710266,1.010452,-31.626633,-0.004974,0.003662,0.999969
53.917553,0.0,2.224609,0.16,2.256622,1.710266,1.010452,-31.626633,-0.004974,0.003662,0.999969
53.925552,0.0,2.253036,0.16,2.258438,1.636063,1.006882,-31.621994,-0.005569,0.003525,0.999969
53.933552,0.0,2.253036,0.16,2.258438,1.636063,1.006882,-31.621994,-0.005569,0.003525,0.999969
53.941551,0.0,2.261642,0.16,2.279694,1.125443,0.988144,-31.596451,-0.005676,0.003418,0.999969
53.949551,0.0,2.261642,0.16,2.279694,1.125443,0.988144,-31.596451,-0.005676,0.003418,0.999969
53.95755,0.0,2.275696,0.16,2.284012,0.879669,0.980026,-31.588303,-0.005997,0.003403,0.999969
53.965549,0.0,2.275696,0.16,2.284012,0.879669,0.980026,-31.588303,-0.005997,0.003403,0.999969
53.973549,0.0,2.283737,0.16,2.35524,0.895294,0.980225,-31.587494,-0.005417,0.002975,0.999969
53.981548,0.0,2.283737,0.16,2.35524,0.895294,0.980225,-31.587494,-0.005417,0.002975,0.999969
53.989548,0.0,2.303848,0.16,2.375168,1.424225,0.996246,-31.608368,-0.004623,0.003113,0.999969
53.997547,0.0,2.303848,0.16,2.375168,1.424225,0.996246,-31.608368,-0.004623,0.003113,0.999969
54.005547,0.0,2.32991,0.16,2.409088,1.538315,0.999771,-31.612885,-0.00441,0.000946,0.999985
54.013546,0.0,2.32991,0.16,2.409088,1.538315,0.999771,-31.612885,-0.00441,0.000946,0.999985
54.021545,0.0,2.392151,0.16,2.421478,1.510498,0.998306,-31.608109,-0.003616,0.000107,0.999985
54.029545,0.0,2.401306,0.16,2.438934,1.627991,1.001419,-31.611389,-0.003784,-0.000244,0.999985
54.037544,0.0,2.401306,0.16,2.438934,1.627991,1.001419,-31.611389,-0.003784,-0.000244,0.999985
54.045544,0.0,2.401306,0.16,2.438934,1.627991,1.001419,-31.611389,-0.003784,-0.000244,0.999985
54.053543,0.0,2.436829,0.16,2.443192,1.745026,1.003815,-31.61171,-0.003983,-0.002579,0.999985
54.061543,0.0,2.436829,0.16,2.443192,1.745026,1.003815,-31.61171,-0.003983,-0.002579,0.999985
